link,title,price,category,transaction_type,surface_area,num_bathrooms,num_bedrooms,gouvernement
https://www.tayara.tn/item/667c3a9420f52f1a9e0437ae/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/_vendre_terrain_cltur_5500_m_Route_Menzel_chaker_km_12_sur_la_route_principale_boumerra_/,"À vendre terrain clôturé 5500 m² à Route Menzel chaker km 12, sur la route principale boumerra",270000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6744386b3c20a99fb5585aa8/Maisons%20et%20Villas/Sfax/Route_MHARZA/A_vendre_villa_Sfax/,A vendre villa à Sfax,1275000,Maisons et Villas,À Vendre,878,1,3,Sfax
https://www.tayara.tn/item/674420383c20a99fb5584cb4/Terrains%20et%20Fermes/Sfax/Sakiet_Eddaer/Terrain_vendre/,Terrain à vendre,110,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674398b60d8480a1e0167b22/Bureaux%20et%20Plateaux/Sfax/Route_TANIOUR/Bureau_/,Bureau,1200,Bureaux et Plateaux,À Vendre,0,0,0,Sfax
https://www.tayara.tn/item/674393c83c20a99fb5582612/Appartements/Sfax/Sfax_Ville/A_louer_un_spacieux_appartement_S_3_Sfax_7j/,A louer un spacieux appartement S + 3 Sfax 7j,N/A,Appartements,À Louer,150,2,3,Sfax
https://www.tayara.tn/item/674388313c20a99fb5581b34/Terrains%20et%20Fermes/Sfax/Route_Tunis/Terrain_a_SFAX/,Terrain a SFAX,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674377e33c20a99fb5580b4e/Terrains%20et%20Fermes/Sfax/Route_Menzel_Chaker/_/,للبيع: قطعة أرض على الطريق الحزامية,70,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67435a843c20a99fb557f0d5/Maisons%20et%20Villas/Sfax/Route_El_Ain/Maison_Meuble_louer/,Maison Meublée à louer,800,Maisons et Villas,À Louer,140,1,3,Sfax
https://www.tayara.tn/item/674337620d8480a1e01626f4/Appartements/Sfax/Route_GREMDA/A_louer_un_appartement_S2_meubl_trs_haut_standing_Sfax/,A louer un appartement S+2 meublé très haut standing à Sfax,N/A,Appartements,À Louer,136,1,2,Sfax
https://www.tayara.tn/item/674328853c20a99fb557ca7b/Appartements/Sfax/Route_MHARZA/appartement_meubl_/,appartement meublé,N/A,Appartements,À Louer,100,1,2,Sfax
