link,title,price,category,transaction_type,surface_area,num_bathrooms,num_bedrooms,gouvernement
https://www.tayara.tn/item/670cfb8b4fca0ca2a8a9597c/Appartements/Nabeul/Hammamet_Centre/S2_meubl_de_120m/,S+2 meublé de 120m²,1500,Appartements,À Louer,120,2,1,Nabeul
https://www.tayara.tn/item/6759a3f08729cead59eb138c/Maisons%20et%20Villas/Nabeul/Hammamet_Nord/Maison_S2_Hammamet_Nord/,Maison S+2 à Hammamet Nord,2600,Maisons et Villas,À Louer,75,1,1,Nabeul
https://www.tayara.tn/item/675c3329f39faeaa98b82d6d/Autres%20Immobiliers/Nabeul/Nabeul/Bureau_/,Bureau,N/A,Autres Immobiliers,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675c2f4ff39faeaa98b827a0/Maisons%20et%20Villas/Nabeul/Hammamet/Av_maison_1200m_non_fini_Hammamet_sud_99958728/,Av maison 1200m non fini à Hammamet sud ❌99958728❌,155000,Maisons et Villas,À Vendre,1200,2,3,Nabeul
https://www.tayara.tn/item/675c2d3ff39faeaa98b8248e/Maisons%20et%20Villas/Nabeul/Hammamet/av_maison_230m_pas_loin_de_hammamet_yasmine/,av maison 230m pas loin de hammamet yasmine,180000,Maisons et Villas,À Vendre,230,2,3,Nabeul
https://www.tayara.tn/item/675c2c43f39faeaa98b8231e/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Nabeul/Hammamet/av_3_garages_sur_la_route_hammamet_sud_99958728/,av 3 garages sur la route à hammamet sud 99958728,210000,"Magasins, Commerces et Locaux industriels",À Vendre,290,2,2,Nabeul
https://www.tayara.tn/item/667efeaa9b82ea14d255d180/Terrains%20et%20Fermes/Nabeul/Klibia/_Terrain_300_m_route_principale_ceinture_Kelibia_/,Terrain 300 m² route principale ceinture Kelibia,120000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675c2a45f39faeaa98b8203b/Terrains%20et%20Fermes/Nabeul/Hammamet/Av_terrain_2800m_avec_oliviers_Hammamet_sud99958728/,Av terrain 2800m avec oliviers à Hammamet sud❌99958728❌,90000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/66ed54fbb3c14db342d36dcf/Appartements/Nabeul/Hammamet_Centre/_Un_bel_appartement_S_2_Hammamet_centre_/,𝘼 𝙫𝙚𝙣𝙙𝙧𝙚 Un bel appartement S 2 à Hammamet centre,N/A,Appartements,À Vendre,,1,2,Nabeul
https://www.tayara.tn/item/675c23b4f39faeaa98b81823/Maisons%20et%20Villas/Nabeul/Hammamet/Av_villa_de_700m_avec_piscine_Hammamet_sud99202001/,Av villa de 700m avec piscine à Hammamet sud❌99202001❌,580000,Maisons et Villas,À Vendre,700,2,3,Nabeul
https://www.tayara.tn/item/675c1e09f39faeaa98b81046/Appartements/Nabeul/Hammamet/Partage_studio_/,Partage studio,200,Appartements,À Louer,120,1,3,Nabeul
https://www.tayara.tn/item/66e1be5eb3c14db342cad518/Terrains%20et%20Fermes/Nabeul/Klibia/Terrain_dhabitation_264_m_cit_riadh_2_Kelibia_/,Terrain d’habitation 264 m² à cité riadh 2 Kelibia,170000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675c1d1ff39faeaa98b80eb7/Terrains%20et%20Fermes/Nabeul/El_Haouaria/Terrains_El_Haouaria_/,Terrains à El Haouaria,1000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/670d27a91cde9a414fa62aa4/Maisons%20et%20Villas/Nabeul/Hammamet/Hamamet_/,Hamamet,830000,Maisons et Villas,À Vendre,750,3,4,Nabeul
